did,name,phone,local,domain,passwd,lat,lng,stock
16137,최말선,01052444976,lbuckme,dion.ne.jp,sbfdbeg,37.6041,126.90397,6
16138,강완호,01048407749,fcolf,mashable.com,k9i7u8,36.3148,128.30366,3
16139,유승재,01088984384,hpatf,homestead.com,c3oz5om,37.6386,127.02174,8
16140,이난홍,01074066245,rjarmes,360.cn,gk74ozgte,37.4505,127.78861,7
16141,정미용,01023748217,frarg,wufoo.com,1kb5si,37.6144,126.98154,8
16142,브룬트란드,01041108725,mwrigbe,dion.ne.jp,xbvlvlq,35.2552,129.05895,4
16143,이내두,01026679581,smendy,sbwire.com,tmvl7h6nd,37.0635,127.92479,0
16144,임서란,01081485428,mfeivi,berkeley.edu,d00sqhotq,37.6292,126.99768,5
16145,설탄이븐압둘아지즈,01046846740,mkynrsk,domainmarket.com,w8ho2m,36.915,128.0141,6
16146,하민용,01089940827,fskelr,php.net,8u7v964,37.5941,126.92265,4
16147,박춘지,01069680650,jliddile,ow.ly,iksdffm,35.2366,129.02989,2
16148,길해민,01040312564,rbeig,census.gov,s2kceab,37.5893,126.90971,1
16149,김홍문,01057790400,diomt,xing.com,cml3vi,36.1456,128.33436,5
16150,임도성,01038968971,bfirmt,cnn.com,k1wdhbifh,36.1949,128.34534,5
16151,차진영,01082778564,bthurd,amazon.co.jp,179zhp3,37.6297,126.99268,8
16152,하준호,01071299171,mkynd,xing.com,h610ml,37.6395,126.99375,7
16153,추교풍,01091433253,ujarnd,nih.gov,rqvfxpg,35.281,129.01815,4
16154,성승창,01020760120,bcurmw,paginegialle.it,f06cee3ft,37.6042,126.99142,0
16155,권이창,01031481646,ptigki,latimes.com,ne685j9e,36.1556,128.33448,0
16156,유능열,01055298293,cobrevd,youtu.be,fojks0fi7,37.0507,127.92185,4
16157,조애화,01060054829,ddigc,amazon.co.jp,w55e2940e,37.6192,127.01858,2
16158,백현욱,01020735906,mtilsnm,archive.org,p4q6p988,36.2036,128.44463,9
16159,김태균,01048127360,rjarmd,youtube.com,cnkmsh6n,37.5744,126.98713,5
16160,연효길,01022573467,gkijg,amazon.co.uk,pof1h0,37.3289,127.90951,0
16161,주옥임,01095601861,hbiaes,pinterest.com,3qkpqhrqs,35.1982,129.06142,6
16162,신중영,01039819039,ksimoa,yale.edu,38zoly,36.985,127.93315,1
16163,김갑덕,01030146006,ktookbp,nyu.edu,v8qbdt9,36.106,128.38505,1
16164,홍양미,01073506594,mabdk,census.gov,ee52hb9,37.5394,126.89645,6
16165,조중우,01053412766,atowco,feedburner.com,cxbpgz7x,37.3444,127.94219,2
16166,양관석,01066363183,vdalfs,ocn.ne.jp,54t76nweu,37.3989,127.96072,8
16167,정웅진,01062032033,smendy,macromedia.com,13rlhj,37.3457,127.92206,4
16168,설승환,01034633789,rbes,census.gov,34jgth2,37.3829,127.95961,7
16169,위성춘,01047389614,scojb,seattletimes.com,9i7e9pwxt,37.6274,126.98167,2
16170,남무진,01067228159,mevsna,hubpages.com,yf7x46i,35.244,129.06683,2
16171,김수류,01099953352,kcurldke,nyu.edu,bvoaim,36.131,128.33303,7
16172,윤말녀,01092509802,dheivi,quantcast.com,gv42zwz,37.5991,126.98238,1
16173,황성미,01069251030,fcolbs,nyu.edu,o0q1kry6s,37.6567,126.99591,2
16174,지용화,01094588063,jgaks,cbslocal.com,0rym72stw,36.2056,128.32853,6
16175,하병수,01041729038,amccgpi,princeton.edu,odqmbm8,37.3463,127.97922,0
16176,조병남,01092760934,kcurato,reference.com,5e20wu7n,37.3378,127.92904,9
16177,최대교,01030140344,bpalth,prlog.org,jp6pkc0h,37.0688,127.93984,8
16178,정용세,01026669914,jnasna,hubpages.com,eg9x4z,37.0331,127.9336,5
16179,이원욱,01072992147,bcuc,craigslist.org,j092uv,37.5536,126.9273,9
16180,박노웅,01090534910,cwed,bandcamp.com,tsht9ie9x,36.2385,128.34578,5
16181,진광순,01056937407,chowil,odnoklassniki.ru,taebawfo2,35.1202,129.01608,7
16182,하를렘,01092725786,hstua,plala.or.jp,7rsgtqz7,37.2426,127.74267,4
16183,강성업,01084703377,lthiemab,gov.uk,38wkntqfl,37.5375,126.94053,3
16184,홍낙표,01059550699,dhentwba,arizona.edu,zdzeql0ic,36.1972,128.36073,2
16185,변영호,01068881879,snagpi,nih.gov,u4asoh7,37.5864,126.98522,8
16186,천세석,01041012226,eakessca,smh.com.au,ggno82e,36.1648,128.42028,8
16187,김홍재,01071693466,mwrihbi,paginegialle.it,zghetf2l,37.5404,126.89618,3
16188,최재식,01072963325,bthnh,seattletimes.com,qzemtmxd8,37.6617,127.01599,6
16189,정호철,01080637506,ksimj,qq.com,7iyh35o,37.573,127.00209,7
16190,라금숙,01034461023,smerbea,qq.com,kykd0bi5b,37.5705,126.89057,7
16191,원종자,01089818098,rbeigha,nydailynews.com,9ni2k6,36.1572,128.4296,9
16192,이천기,01094539612,ggencmwr,ox.ac.uk,o8oa57m8c,35.2464,129.01405,7
16193,바버라,01053569988,aaub,over-blog.com,qdvxj3,37.5742,126.92754,8
16194,권양금,01026747382,velhaest,archive.org,vbxl2vnz,36.1609,128.32623,6
16195,김회경,01094522494,jlib,gmpg.org,r5cxzmun0,37.5918,126.91069,4
16196,김인산,01095919157,djaigpr,360.cn,l0pjo6fe,35.2554,129.04489,6
16197,양기석,01079427129,jmaideam,jalbum.net,i2q9y919o,37.4302,127.99754,7
16198,육상구,01032920927,ksimnho,cpanel.net,1d0iuy5,37.5282,126.95449,5
16199,변상익,01090374146,nolifc,state.tx.us,j228wk,36.1803,128.3422,0
16200,주무길,01056535313,jliddg,quantcast.com,fxttxjl,37.6574,126.97889,1
16201,성덕경,01087815115,kcun,psu.edu,hhq7gt0,37.6115,126.90593,9
16202,송완순,01098433674,amiaw,microsoft.com,e5tx0lvp,37.4163,127.94388,6
16203,조대익,01098505167,djahst,discuz.net,azhkpx1,37.0427,127.9337,0
16204,마우종,01044434274,dpichbth,xing.com,4rpu2k,35.1729,129.03803,3
16205,나병훈,01051665160,snasna,berkeley.edu,03x898fr,35.1822,129.0691,3
16206,임용선,01068219902,ysangjbr,amazon.co.jp,b7m6sj4q,36.2485,128.29906,6
16207,나경현,01050583565,cwesuja,mashable.com,el1mknrm,37.0308,127.93056,3
16208,백종호,01025590078,jfaj,weibo.com,pugsvuc92,36.1185,128.42415,3
16209,여운섭,01059464917,amccucob,latimes.com,4kfasw,37.4228,127.9459,4
16210,정래익,01044652295,rbeih,youtu.be,yjrese,36.9361,127.9909,7
16211,박덕찬,01090587414,fcaybc,archive.org,8ouqe8b0y,36.1761,128.42269,2
16212,김옥윤,01037178638,kcurv,samsung.com,hnukf2bjy,33.5877,126.47498,0
16213,전복원,01042658359,dshesme,omniture.com,zpyuix,37.6112,126.97944,6
16214,차동현,01076620642,bcoppnho,odnoklassniki.ru,ou47eo,35.1922,129.06148,6
16215,김희기,01025156567,gpickn,sohu.com,wbc3d1,35.3099,129.03499,7
16216,송재구,01031267990,scosme,linkedin.com,2fv7fn16,37.0611,127.97231,5
16217,강양근,01061969682,ghalha,archive.org,pdsry01,37.3634,128.00888,8
16218,에드워드마디간,01020372347,cobrecob,ca.gov,ascu2ij,37.6109,126.97848,9
16219,이현식,01080640550,cbygrsc,nydailynews.com,hksyyf86,37.3851,127.9453,4
16220,류인수,01040574442,mboolc,bloglovin.com,svnbqx,35.2459,129.0539,5
16221,임창웅,01021292074,fcolsc,homestead.com,hlrqkzbc,35.2769,129.01243,8
16222,김제하,01089756206,lthiato,nydailynews.com,xptu64k,37.4142,127.95973,6
16223,안홍주,01034977067,kdevarge,xing.com,6ej8biuz,37.5122,126.90302,5
16224,양현승,01023023811,kcurcdo,samsung.com,40z81a,35.2592,129.03689,7
16225,서태남,01036480258,jgajm,prlog.org,9p0e6kk7w,37.0031,127.88517,8
16226,강현정,01030422897,hpauj,discuz.net,c1uwq8mv,35.2834,129.00674,4
16227,오학수,01064858655,lbum,macromedia.com,jhzxz8ic,37.0772,127.94099,6
16228,고성룡,01040831548,dhewwi,google.fr,sh0ewzt,33.5497,126.52332,0
16229,김광길,01058426047,bpasr,samsung.com,n6b597i88,35.2458,129.03835,3
16230,이래산,01020395669,frae,plala.or.jp,535p2mgv,35.2389,128.94666,7
16231,임상춘,01079424482,snadig,china.com.cn,shv0s4p,35.2873,129.02477,5
16232,장건자,01021436498,djam,bloglovin.com,z86plj,35.2521,129.05792,0
16233,하득수,01045013266,cwesj,census.gov,lbvtup6e,37.6609,127.01495,1
16234,천재호,01054924318,rskitfa,gmpg.org,q92ofnjc,37.6168,126.8948,0
16235,김실용,01058941584,ptijch,umn.edu,v5z6tn,37.4425,127.93773,4
16236,한동근,01037620556,jgoks,gmpg.org,ldao4nh,37.5918,127.00538,3
16237,남중규,01061916613,mferww,youtu.be,onoyqz,37.6623,126.97699,8
16238,고선미,01040665054,gharpcdo,jalbum.net,ytcbaa86e,37.5448,126.8973,3
16239,현향화,01094337066,ftorjga,google.fr,0ddowr,37.5827,127.0083,9
16240,배성우,01033870680,dpicvel,cloudflare.com,kgncvmij,37.5789,126.92556,3
16241,강준현,01023565067,gkimbjch,samsung.com,0jeth8ftz,37.3259,127.95704,6
16242,조한웅,01071123456,smebth,php.net,4u0ku7bt4,37.436,127.93287,3
16243,백판식,01075653687,mabea,nyu.edu,mvjexl,37.6313,127.01178,9
16244,김풍념,01096256040,gmcfca,census.gov,s40cwo,37.5361,126.88412,6
16245,변대길,01078557791,aebdebfi,hostgator.com,yywvx0d,36.1627,128.43469,7
16246,한기양,01076364355,rskin,list-manage.com,cv58q3e,37.6047,126.92783,7
16247,우연희,01096890534,snuttjbl,cloudflare.com,axp7olf6u,37.3966,127.95464,2
16248,임완택,01029452725,jchesbco,cpanel.net,lqno8a,37.5523,126.89827,3
16249,이채근,01066499845,jchs,wikimedia.org,32500luzp,37.5905,127.01524,2
16250,배은숙,01038335675,snadac,list-manage.com,lpz80apa8,37.062,127.68615,8
16251,이광학,01033845415,gdump,homestead.com,ngtk60z,36.2102,128.31066,8
16252,오일근,01020854663,mtils,webeden.co.uk,jfnj3vgt,35.3059,129.03495,8
16253,구길순,01052206051,fskeb,psu.edu,jrfwoyf,37.5848,127.01018,7
16254,노창형,01044529187,fcolt,xing.com,fj14iht3,36.1782,128.37257,9
16255,이동승,01054527323,beadpi,paginegialle.it,gtutxe,37.0382,127.94871,3
16256,안효선,01089426151,fskelj,feedburner.com,8wts767q,35.1747,128.95409,6
16257,이성화,01087029853,scasjbr,nydailynews.com,fgqht5,37.4168,127.95482,8
16258,박인석,01055039237,ilezmw,samsung.com,yhsdm4,37.0077,127.91535,4
16259,오봉세,01056037072,jbrajc,wufoo.com,fw8u6aki,37.6091,126.93089,0
16260,임태섭,01077080280,eams,prlog.org,y9x4oxp9x,37.3686,127.81562,4
16261,이정제,01081964575,wbackamc,nydailynews.com,loralr3q,37.5837,127.01916,5
16262,원종업,01084774504,cobremf,yolasite.com,p0kd9up,35.1764,129.04611,6
16263,김원희,01058112135,jmac,sogou.com,hvi48a3,37.3661,127.94539,1
16264,하장운,01068622187,cwestssm,so-net.ne.jp,527xs1,36.1223,128.42014,1
16265,성주식,01065832407,nmeikc,cnn.com,5yv5hy,35.2098,129.0306,7
16266,김원혁,01082149702,scoasj,over-blog.com,gd00uhvdc,37.5978,127.01438,8
16267,구자협,01052237571,smerfsk,over-blog.com,t69a2i5,37.5342,126.91012,5
16268,윤제중,01096419888,cobdh,youtu.be,3j3xfz,37.3735,127.95022,7
16269,이성심,01084276978,kdevco,ca.gov,t0l4ton9,36.1732,128.36586,6
16270,박철규,01057258685,eakjl,amazon.co.jp,blnahz,35.248,129.03781,6
16271,장우철,01027474899,ghardi,reference.com,77ev20x,37.6177,126.98253,9
16272,장주란,01068359509,amccumk,biblegateway.com,2c14at,37.5371,126.91625,9
16273,박순헌,01078639093,dkefsk,bandcamp.com,1osw90g,37.5714,126.96814,5
16274,박흥배,01083271489,cwestl,latimes.com,zdikwti,33.5341,126.47625,0
16275,고재완,01057122545,lhatwp,macromedia.com,38j9q9gs,35.2093,128.99412,7
16276,양수남,01094636628,estfto,yolasite.com,xjio6xw4n,37.608,126.98941,7
16277,김두회,01023619665,nhobt,yolasite.com,avyu0z5a,36.9683,127.93401,3
16278,차진환,01077841514,jnathbco,mediafire.com,tgofl6,37.4351,127.95796,2
16279,길창열,01089418776,nhofsk,paginegialle.it,79f2vm,37.5836,126.91857,8
16280,황대성,01027646977,rskipwwi,wufoo.com,fh9q1tap,36.9679,127.93007,0
16281,양승신,01096157439,tfalf,arizona.edu,t3i6u6,37.3517,127.95221,2
16282,벤알리,01084394171,sreec,census.gov,l8q9fgq,37.4212,127.9744,6
16283,강성미,01047043689,wbacw,webeden.co.uk,jcvqclso5,37.3478,127.95406,0
16284,임복일,01073286795,sreeuja,i2i.jp,oro5xn,35.2207,129.05867,6
16285,정희열,01088484308,amiaj,amazon.co.jp,e2yokxgx,37.4176,127.9307,8
16286,신경이,01045635227,cscg,cbslocal.com,50yfcen9,37.5795,126.98211,7
16287,김우행,01024201065,velm,nydailynews.com,a9xew2kab,35.2485,128.83599,9
16288,유제춘,01095183705,dbudfc,sohu.com,iwzlgm1c,37.6033,126.8858,4
16289,이판순,01077843965,ivisr,sohu.com,abw0w1s,37.0611,127.83837,4
16290,고재성,01027525140,bcopnd,yolasite.com,xf95yfr2,37.5952,126.90478,1
16291,안미순,01026621917,aeblt,nih.gov,976lxi,35.2631,129.00652,9
16292,천정연,01033026496,ddigy,yandex.ru,mm7ec18r,37.6351,126.99967,2
16293,인용열,01094535205,hstkcu,microsoft.com,7y3jhdf9,37.5447,126.91027,8
16294,임금섬,01031897888,scasbfi,nydailynews.com,evlh1ek,37.0731,127.92792,5
16295,정원평,01078446961,fcolblth,list-manage.com,1wbz0p419,35.1926,129.06339,7
16296,오기택,01098258161,amiavel,bandcamp.com,zc03tdy,37.5791,126.9812,9
16297,정현지,01021417073,wwisgdu,nydailynews.com,5lnnn0g6,36.1339,128.40324,2
16298,손홍보,01080334751,cscbpa,nyu.edu,n2au8s,37.6165,127.01651,5
16299,문영채,01037027055,mbenme,plala.or.jp,vw4r35v1q,35.2485,129.05178,7
16300,송규범,01031116315,ysangs,jalbum.net,9mrylz1v,37.6224,126.97065,9
16301,서창열,01025608353,rbeijl,gov.uk,aqmm80,35.2563,129.00349,4
16302,이상산,01032730582,ddiggk,paginegialle.it,amv3gpw,36.1625,128.34041,1
16303,윤웅열,01097939492,jgarrrs,php.net,by21be6,35.2921,129.01596,5
16304,원오배,01099773652,ndyg,umich.edu,dho72t,37.4048,127.9578,0
16305,여성순,01057010678,bthurdi,i2i.jp,me7963,37.5512,126.90049,1
16306,변정섭,01070708697,ysajb,umich.edu,1dfk7y7mr,37.5037,126.89809,6
16307,빈원갑,01054520924,mkyf,weibo.com,zwtmzx3ob,36.216,128.31474,1
16308,조규화,01061930458,lthiersc,pinterest.com,9mf3mlom8,37.5598,126.89829,0
16309,류해일,01055897250,ksimoddi,cbslocal.com,hc4d1g,37.4159,127.94393,8
16310,오순천,01053638892,mkynggdu,sogou.com,85gy1zwv,37.5524,126.89817,9
16311,박무환,01026093745,mboolj,linkedin.com,gdeqcpb,37.4439,127.93296,3
16312,양재혁,01097529333,meveljgo,quantcast.com,glfbykdo2,35.2752,129.00269,7
16313,강희형,01023841219,sreegg,latimes.com,ibh84swgs,37.6162,126.98356,7
16314,박천덕,01046760980,cbygd,sbwire.com,p5f2rz,35.0917,128.9031,3
16315,손중복,01053670813,mferhp,pinterest.com,iq57flsp,36.1314,128.34803,0
16316,노득례,01045836239,scastg,microsoft.com,smxl2q,35.2494,129.06976,8
16317,이춘지,01073745477,hpaulf,altervista.org,zywtxpun,35.0902,128.90002,5
16318,공영창,01035106986,cobremt,php.net,e90wii64,36.1434,128.33534,4
16319,정우락,01049623146,nolivhs,360.cn,gej43hu4,35.3026,129.01591,2
16320,양서원,01067265708,mdocg,feedburner.com,7vrqh8l,35.2139,129.0606,8
16321,구순환,01052567838,amccuh,nyu.edu,rmbam6,37.582,126.89645,7
16322,안의심,01054868454,jbrab,census.gov,pes6sk0,35.2151,129.05843,8
16323,양경대,01064709599,iwooa,amazon.co.jp,v2k9ld19r,35.2088,129.04957,0
16324,채순복,01043640284,rscdio,samsung.com,hz30q5,36.1273,128.33202,5
16325,김말례,01058200722,frab,mediafire.com,fdog7vm,36.1864,128.35991,6
16326,스노베,01056781995,bthpt,chron.com,429qale7,36.2268,128.29981,7
16327,연제성,01020807664,ssmen,paginegialle.it,wb5m8dwkn,37.522,126.90901,3
16328,배선모,01029127930,nmeil,xing.com,21m1895q,35.2691,129.04789,7
16329,홍주봉,01053289757,saviei,harvard.edu,tavikyj,35.2413,129.06185,4
16330,주재은,01039961728,dpichfco,opera.com,w8esnvvnz,37.5677,127.00702,7
16331,김기장,01047657520,dhemf,dion.ne.jp,mwnf3gw,36.1816,128.35065,9
16332,장영례,01050771844,ftorrg,nydailynews.com,e01h7jv,35.213,129.06657,9
16333,이규명,01065356437,jfav,reverbnation.com,bqk2mwp,35.1873,129.06433,3
16334,박융구,01073406834,diorsme,pinterest.com,ub14dq,35.3057,129.00597,6
16335,오성민,01035761397,cbygrs,macromedia.com,dtuki1j76,35.295,129.03781,3
16336,배금형,01031595106,diouj,businessinsider.com,ihxw5q1w,37.0224,127.92537,7
16337,길중권,01043699198,rskjma,ox.ac.uk,mdtk433,36.2288,128.32489,1
16338,여남현,01026280228,hbiagat,php.net,gimqve,35.1673,129.05916,6
16339,지길호,01050526379,scoars,quantcast.com,w9hk6h,37.6387,126.99974,4
16340,김경원,01025188640,gpicsav,yolasite.com,rdxn68pb8,37.5763,126.98509,4
16341,나카니시,01065663401,hbiages,china.com.cn,qb8pwfz,37.5354,126.90046,7
16342,임노형,01033092158,ivicfca,comsenz.com,3vo08d,37.592,127.02323,5
16343,김수명,01055760869,dhelm,nasa.gov,po5i1gpg,33.5493,126.58033,9
16344,현재수,01062679734,jfarrjb,i2i.jp,v1q6de,37.4,127.92763,1
16345,황용석,01055283448,jfarrjb,ox.ac.uk,a2pm2q2q,37.3782,127.95839,5
16346,황귀례,01091707255,ssmejch,quantcast.com,46221gb,36.1238,128.3651,5
16347,송덕수,01047005606,kcureak,homestead.com,4y98k3m9,37.0669,127.93079,9
16348,안해룡,01024988728,jbld,yolasite.com,v4uhctjw,37.5452,126.90056,7
16349,서경상,01044553555,iwoodb,youtu.be,trqzvvuo5,36.1708,128.41862,4
16350,허재석,01053223293,rscullbu,berkeley.edu,4q7fifl,35.2617,129.00767,8
16351,신경정,01068436154,aebderg,reverbnation.com,wl916z7wb,37.4121,127.93256,4
16352,하광용,01022498817,atog,odnoklassniki.ru,j95hxseu,36.1017,128.36813,3
16353,문상영,01063380689,smemb,jalbum.net,sv2pfvwjm,37.6111,127.01846,3
16354,차규임,01028839695,gdumlh,reverbnation.com,vncp8d3bj,37.6102,126.9835,1
16355,길관우,01025179448,iwoodjn,sbwire.com,srdj78s,37.5796,126.98012,8
16356,고광택,01049954589,acadwe,qq.com,ngx31y7g3,37.5317,126.91321,8
16357,황판철,01081401431,savkto,comsenz.com,sfdew9lt,37.3559,127.93008,0
16358,송욱영,01078322321,jnatlt,mediafire.com,c2bjwdz,36.2974,128.30158,7
16359,박정렬,01078024873,jbracm,ocn.ne.jp,xi04y9nh6,37.6112,126.97553,4
16360,박상배,01028574522,mbea,prlog.org,uf8mia1sg,35.1928,129.05636,6
16361,윤계정,01027821367,lbug,webeden.co.uk,2vekou8a4,37.6285,127.00976,0
16362,안명대,01066836933,estlaca,360.cn,gm3fqip,37.4118,127.93473,1
16363,석준석,01061627416,bcurami,reference.com,opbu7twd,37.6109,126.9985,3
16364,이의대,01047285547,gkimmk,comsenz.com,1yw8a7,37.0485,127.94186,1
16365,박시우,01027302287,bthhst,360.cn,wi4qyu,35.1289,128.90348,5
16366,김충겸,01034140412,ftorrm,archive.org,a2vxogcn,37.0438,127.93959,1
16367,김학엽,01039049112,bcoppd,sbwire.com,wyr4wsng,37.5724,126.97015,4
16368,이청근,01089676463,gprv,plala.or.jp,6h9pi3x9,37.4455,127.92596,2
16369,박추생,01027869920,smehst,quantcast.com,59vvvktz,37.0657,127.92578,9
16370,황복남,01025929510,ddigfr,discuz.net,eusz5w2,36.3274,128.3245,8
16371,송덕성,01050454428,jbraca,arizona.edu,2ig88jce,35.1728,129.06028,5
16372,권대신,01066988254,rbeisdke,webeden.co.uk,9687maze,37.3664,127.94639,7
16373,김옥봉,01020345646,mabbocd,so-net.ne.jp,h8910mk,37.5604,126.96804,2
16374,장형원,01020092513,mabbom,macromedia.com,cfc347o,35.2504,128.90646,8
16375,정상화,01054383446,gduhp,netscape.com,8dzkm0zd,35.2193,129.00417,8
16376,박지민,01037395978,dhentp,state.tx.us,zeynvs,36.1308,128.35933,9
16377,송일문,01044150855,gpicds,nyu.edu,rq4wo12sm,37.4437,127.93674,5
16378,백삼순,01024587151,jmamw,smh.com.au,391u3wyg,37.5882,127.00527,0
16379,이춘금,01059464503,iwonho,nature.com,6p41s8kb1,36.1267,128.31515,1
16380,이석이,01062957443,gharpa,linkedin.com,vets598ac,36.1932,128.30639,7
16381,최귀섭,01075323612,lhatfca,360.cn,sauzy7g,35.2804,129.0097,5
16382,라자르,01097037249,ndymk,sogou.com,s5hznu,37.6007,127.00832,6
16383,왕종욱,01029142364,bcurrm,biblegateway.com,m4ndle,37.4108,127.93373,3
16384,오양석,01040306620,mbofca,xing.com,x1ax3kb,37.0575,127.93467,9
16385,서월순,01045916192,ksim,census.gov,8t1gqwunm,37.4486,127.94498,4
16386,최천도,01052561149,gkimbmbe,paginegialle.it,nr72cg,36.1591,128.4152,0
16387,허덕선,01080929058,aauchwb,jalbum.net,25egbuux9,37.6518,127.02181,0
16388,정우창,01077716843,amij,weibo.com,e98f4u,35.2111,129.07041,1
16389,박무직,01089238267,fskeaeb,xing.com,pjzn87w,36.9933,127.93603,6
16390,오홍근,01061053895,jchejb,yandex.ru,x6qm6y06,37.6177,126.9736,9
16391,이면희,01027388622,amiaj,macromedia.com,f98hka,37.3987,127.94546,8
16392,길성규,01061220149,dshef,yandex.ru,iiasdy,37.3999,127.93351,3
16393,윤여운,01051455270,jgolr,wikimedia.org,zofe9q,37.3811,127.93332,8
16394,정수진,01046104559,cbygfca,samsung.com,khbvkgz,37.6426,126.97586,7
16395,차승구,01074566407,ftorrhb,wufoo.com,d3l8fi4,36.1812,128.42987,3
16396,주천순,01029097343,ilejma,seattletimes.com,asyb2vgvj,37.5805,126.89456,2
16397,윤석문,01043915446,djaimgm,cbslocal.com,voevau,36.1739,128.3255,1
16398,장근익,01096007038,mbeem,yale.edu,l1fo3ldv,37.4196,127.99981,0
16399,라건수,01052885782,wwisom,arizona.edu,h0kgqezh4,37.2879,127.81705,3
16400,문광연,01026870888,dioriww,linkedin.com,isyo1u7,36.1588,128.34843,2
16401,육석균,01055994011,kdeaa,washingtonpost.com,k3mnzqg,36.1531,128.41614,7
16402,박을숙,01055903760,rsculrja,cnn.com,q8xuwv,37.6291,126.98062,0
16403,박행준,01043657084,dbudccwe,wufoo.com,p1q6v0,37.3472,127.81541,0
16404,송수호,01081855636,bfis,plala.or.jp,pqw3014y,37.1343,127.8606,2
16405,이천용,01091291032,ivickde,arizona.edu,cgawy93z,36.0991,128.35907,0
16406,정광용,01091914878,kcurm,youtu.be,ghc0tbb,37.6529,127.00188,9
16407,김병분,01057896592,gpickf,youtu.be,5hmtk7rg,35.2056,129.0595,4
16408,우비아,01088682275,iwoofc,hubpages.com,0qhp8lv,37.6221,126.90287,2
16409,강병길,01098623714,mdosco,umich.edu,bvuk7u7,37.6047,126.90779,2
16410,노먼슈워츠코프,01031671906,wbacg,gov.uk,8hbskeeo,35.2449,129.02289,1
16411,인현교,01064386986,gmcs,reverbnation.com,pg74cv0,35.2473,129.03344,4
16412,김두삼,01042907510,dkecho,nasa.gov,knlkb2bg,37.6338,127.00767,8
16413,길호중,01033253301,cwesna,wikimedia.org,yjmpcl1,36.175,128.31335,7
16414,안만복,01057709777,atoa,wikimedia.org,in4z33,37.5932,126.92365,8
16415,김낙정,01055138892,fcod,deviantart.com,f2dbks06d,37.5825,126.98815,6
